t,p_x,p_y,p_z,v_x,v_y,v_z,a_lin_x,a_lin_y,a_lin_z,j_lin_x,j_lin_y,j_lin_z,heading,heading_rate,total_vel,total_acc,total_jerk,phi
11.794370614359172,-0.063994109041,-0.35198433500661436,1.0,0.13701876430543355,0.36436385886149886,-0.0,-0.24069694295053387,-0.20955078333217803,0.0,0.32190854593321405,-0.07582693664075622,-0.0,0.0,0.0,0.3892751769843926,0.31913406139248435,0.33071866633916724,0.3596902635335788
11.796370614359173,-0.06372055247723551,-0.3512560264913142,1.0,0.13653801389282266,0.36394460613357954,-0.0,-0.24005364159485537,-0.20970169848048803,0.0,0.32139274247473404,-0.07508861678977298,-0.0,0.0,0.0,0.3887136549846467,0.3187484167624253,0.3300478681749544,0.35891227476915716
11.798370614359172,-0.06344795612838139,-0.3505285567823167,1.0,0.1360585490510483,0.3635250530503838,-0.0,-0.23941137224750367,-0.2098511394180893,0.0,0.32087653871214167,-0.07435272506701657,-0.0,0.0,0.0,0.38815253826963547,0.31836348075195925,0.3293783247585911,0.3581354086434504
11.800370614359172,-0.06317631742536056,-0.349801926477387,1.0,0.13558036771529752,0.3631052025554801,-0.0,-0.23877013570246278,-0.20999911099604754,0.0,0.32035994126463213,-0.07361925628137683,-0.0,0.0,0.0,0.3875918268393589,0.3179792514025133,0.3287100346239853,0.35735966434588884
11.802370614359173,-0.06290563380322711,-0.34907613616841315,1.0,0.13510346781918278,0.3626850575827454,-0.0,-0.2381299327405078,-0.2101456180550445,0.0,0.3198429567221288,-0.07288820524024568,-0.0,0.0,0.0,0.38703152069381674,0.31759572675767445,0.3280429963097791,0.35658504106590316
11.804370614359172,-0.06263590270116937,-0.3483511864414248,1.0,0.13462784729476804,0.36226462105638546,-0.0,-0.23749076412926312,-0.21029066542537556,0.0,0.31932559164536395,-0.07215956674959734,-0.0,0.0,0.0,0.38647161983300915,0.31721290486319836,0.3273772083593348,0.3558115379929237
11.806370614359173,-0.06236712156251323,-0.34762707787661346,1.0,0.13415350407259527,0.3618438958909561,-0.0,-0.23685263062326084,-0.21043425792694637,0.0,0.31880785256595984,-0.07143333561406964,-0.0,0.0,0.0,0.38591212425693616,0.31683078376701884,0.32671266932072146,0.35503915431638133
11.808370614359173,-0.06209928783472474,-0.3469038110483502,1.0,0.13368043608171018,0.3614228849913836,-0.0,-0.2362155329639986,-0.21057640036927086,0.0,0.318289745986509,-0.0707095066370434,-0.0,0.0,0.0,0.3853530339655977,0.31644936151925696,0.32604937774670034,0.3542678892257061
11.810370614359172,-0.06183239896941373,-0.3461813865252069,1.0,0.13320864124968881,0.3610015912529856,-0.0,-0.2355794718799984,-0.21071709755146834,0.0,0.31777127838065544,-0.0699880746207228,-0.0,0.0,0.0,0.38479434895899395,0.3160686361722308,0.325387332194712,0.3534977419103291
11.812370614359173,-0.06156645242233594,-0.34545980486997346,1.0,0.13273811750266265,0.3605800175614918,-0.0,-0.2349444480868631,-0.21085635426226162,0.0,0.3172524561931747,-0.06926903436621375,-0.0,0.0,0.0,0.38423606923712456,0.3156886057804638,0.3247265312268616,0.35272871155968033
11.814370614359172,-0.06130144565339657,-0.3447390666396787,1.0,0.13226886276534536,0.36015816679306506,-0.0,-0.23431046228733554,-0.21099417527997447,0.0,0.3167332858400553,-0.06855238067360345,-0.0,0.0,0.0,0.38367819479998994,0.31530926840069495,0.32406697340990614,0.3519607973631908
11.816370614359172,-0.0610373761266525,-0.3440191723856079,1.0,0.13180087496105736,0.3597360418143217,-0.0,-0.2336775151713545,-0.21113056537253008,0.0,0.31621377370857806,-0.06783810834203773,-0.0,0.0,0.0,0.3831207256475897,0.31493062209188677,0.32340865731523927,0.3511939985102906
11.818370614359171,-0.06077424131031561,-0.3433001226533233,1.0,0.13133415201175247,0.3593136454823531,-0.0,-0.2330456074161137,-0.21126552929744885,0.0,0.31569392615739833,-0.06712621216979973,-0.0,0.0,0.0,0.3825636617799242,0.3145526649152358,0.32275158151887934,0.3504283141904106
11.820370614359172,-0.06051203867675503,-0.342581917982682,1.0,0.13086869183804245,0.35889098064474545,-0.0,-0.23241473968611737,-0.2113990718018472,0.0,0.31517374951662464,-0.06641668695438634,-0.0,0.0,0.0,0.3820070031969932,0.3141753949341804,0.32209574460145385,0.349663743592981
11.822370614359173,-0.06025076570250021,-0.34186455890785583,1.0,0.13040449235922297,0.3584680501396013,-0.0,-0.2317849126332385,-0.21153119762243555,0.0,0.3146532500879002,-0.06570952749258592,-0.0,0.0,0.0,0.38145074989879674,0.3137988102144109,0.3214411451481866,0.3489002859074328
11.824370614359172,-0.05999041986824294,-0.3411480459573494,1.0,0.12994155149329828,0.35804485679556036,-0.0,-0.23115612689677492,-0.21166191148551738,0.0,0.3141324341444829,-0.06500472858055373,-0.0,0.0,0.0,0.3808949018853348,0.31342290882387797,0.32078778174888356,0.34813794032319606
11.826370614359172,-0.05973099865884057,-0.3404323796540199,1.0,0.12947986715700682,0.35762140343182014,-0.0,-0.23052838310350648,-0.211791218106988,0.0,0.3136113079313262,-0.06430228501388897,-0.0,0.0,0.0,0.3803394591566076,0.313047688832802,0.3201356529979198,0.34737670602970167
11.828370614359173,-0.059472499563318126,-0.3397175605150951,1.0,0.1290194372658456,0.3571976928581563,-0.0,-0.22990168186775095,-0.21191912219233328,0.0,0.3130898776651578,-0.06360219158770893,-0.0,0.0,0.0,0.3797844217126148,0.31267314831368176,0.31948475749422395,0.34661658221637975
11.830370614359172,-0.059214920074870836,-0.33900358905219335,1.0,0.1285602597340959,0.3567737278749446,-0.0,-0.22927602379142148,-0.212045628436629,0.0,0.312568149534562,-0.06290444309672558,-0.0,0.0,0.0,0.3792297895533567,0.3122992853413043,0.31883509384126696,0.3458575680726613
11.832370614359172,-0.05895825769086671,-0.33829046577134086,1.0,0.128102332474847,0.3563495112731805,-0.0,-0.22865140946408138,-0.21217074152453988,0.0,0.312046129700058,-0.06220903433531863,-0.0,0.0,0.0,0.37867556267883307,0.3119260979927523,0.3181866606470458,0.34509966278797655
11.834370614359173,-0.05870250991284853,-0.3375781911729917,1.0,0.12764565340002182,0.35592504583450096,-0.0,-0.22802783946300156,-0.21229446613031938,0.0,0.31152382429418113,-0.06151596009761079,-0.0,0.0,0.0,0.3781217410890441,0.3115535843474148,0.3175394565240715,0.3443428655517562
11.836370614359172,-0.05844767424653641,-0.3368667657520457,1.0,0.12719022042040054,0.35550033433120454,-0.0,-0.2274053143532152,-0.21241680691780876,0.0,0.3110012394215617,-0.06082521517754062,-0.0,0.0,0.0,0.3775683247839896,0.31118174248699465,0.3168934800893538,0.34358717555343055
11.838370614359173,-0.05819374820183032,-0.3361561899978678,1.0,0.12673603144564594,0.35507537952627277,-0.0,-0.22678383468757468,-0.2125377685404372,0.0,0.3104783811590066,-0.0601367943689366,-0.0,0.0,0.0,0.3770153137636698,0.31081057049551847,0.3162487299643892,0.34283259198243043
11.840370614359173,-0.05794072929281158,-0.3354464643943057,1.0,0.12628308438432673,0.3546501841733904,-0.0,-0.22616340100680576,-0.2126573556412213,0.0,0.30995525555557724,-0.05945069246558887,-0.0,0.0,0.0,0.3764627080280844,0.3104400664593443,0.31560520477514503,0.342079114028186
11.842370614359172,-0.057688615037745694,-0.3347375894197097,1.0,0.12583137714394274,0.35422475101696715,-0.0,-0.22554401383956474,-0.21277557285276558,0.0,0.30943186863267147,-0.05876690426132286,-0.0,0.0,0.0,0.37591050757723377,0.31007022846717214,0.31496290315204795,0.34132674088012827
11.844370614359173,-0.05743740295908417,-0.3340295655469499,1.0,0.12538090763094809,0.3537990827921571,-0.0,-0.2249256737024916,-0.212892424797262,0.0,0.3089082263841011,-0.05808542455006964,-0.0,0.0,0.0,0.3753587124111174,0.30970105461005065,0.3143218237299677,0.34057547172768726
11.846370614359172,-0.057187090583466604,-0.3333223932434358,1.0,0.12493167375077593,0.3533731822248814,-0.0,-0.22430838110026727,-0.2130079160864906,0.0,0.30838433477617366,-0.057406248125939155,-0.0,0.0,0.0,0.37480732252973603,0.30933254298138785,0.31368196514820557,0.3398253057602939
11.848370614359172,-0.05693767544172279,-0.332616072971134,1.0,0.12448367340786168,0.35294705203184695,-0.0,-0.22369213652566666,-0.2131220513218201,0.0,0.3078601997477703,-0.05672936978328938,-0.0,0.0,0.0,0.37425633793308893,0.3089646916769585,0.3130433260504785,0.33907624216737847
11.850370614359171,-0.05668915506887473,-0.3319106051865871,1.0,0.12403690450566733,0.35252069492056914,-0.0,-0.2230769404596149,-0.21323483509420785,0.0,0.30733582721042696,-0.05605478431679861,-0.0,0.0,0.0,0.3737057586211765,0.3085974987949134,0.3124059050849075,0.3383282801383718
11.852370614359172,-0.05644152700413796,-0.3312059903409314,1.0,0.12359136494670447,0.35209411358939147,-0.0,-0.22246279337124078,-0.21334627198420142,0.0,0.3068112230484124,-0.055382486521534185,-0.0,0.0,0.0,0.3731555845939985,0.3082309624357881,0.3117697009040015,0.33758141886270393
11.854370614359173,-0.056194788790924655,-0.3305022288799165,1.0,0.12314705263255872,0.3516673107275069,-0.0,-0.22184969571793234,-0.21345636656193848,0.0,0.3062863931188087,-0.0547124711930235,-0.0,0.0,0.0,0.3726058158515552,0.3078650807025113,0.31113471216464555,0.336835657529806
11.856370614359172,-0.05594893797684408,-0.3297993212439217,1.0,0.12270396546391202,0.3512402890149785,-0.0,-0.22123764794539005,-0.21356512338714867,0.0,0.30576134325158977,-0.054044733127321984,-0.0,0.0,0.0,0.3720564523938465,0.30749985170041366,0.31050093752808533,0.33609099532910797
11.858370614359172,-0.05570397211370548,-0.3290972678679761,1.0,0.12226210134056699,0.3508130511227602,-0.0,-0.2206266504876818,-0.21367254700915408,0.0,0.3052360792497014,-0.053379267121083054,-0.0,0.0,0.0,0.3715074942208722,0.30713527353723613,0.30986837565991454,0.3353474314500407
11.860370614359173,-0.05545988875751895,-0.32839606918177566,1.0,0.12182145816146948,0.3503855997127178,-0.0,-0.2200167037672964,-0.21377864196687085,0.0,0.30471060688914026,-0.052716067971625966,-0.0,0.0,0.0,0.37095894133263263,0.30677134432313885,0.3092370252300608,0.33460496508203463
11.862370614359172,-0.055216685468498006,-0.3276957256097018,1.0,0.12138203382473205,0.3499579374376497,-0.0,-0.2194078081951977,-0.21388341278881046,0.0,0.3041849319190321,-0.0520551304770039,-0.0,0.0,0.0,0.3704107937291276,0.3064080621707094,0.3086068849127707,0.33386359541452043
11.864370614359173,-0.05497435981106025,-0.32699623757083895,1.0,0.12094382622765655,0.34953006694130745,-0.0,-0.21879996417087777,-0.2139868639930813,0.0,0.30365906006171256,-0.051396449436071384,-0.0,0.0,0.0,0.3698630514103571,0.30604542519497147,0.3079779533865978,0.33312332163692826
11.866370614359173,-0.054732909353829906,-0.326297605478994,1.0,0.12050683326675769,0.3491019908584171,-0.0,-0.2181931720824113,-0.2140890000873903,0.0,0.3031329970128047,-0.05074001964855211,-0.0,0.0,0.0,0.3693157143763212,0.30568343151339317,0.3073502293343874,0.3323841429386891
11.868370614359172,-0.05449233166963863,-0.32559982974271234,1.0,0.12007105283778496,0.3486737118146994,-0.0,-0.21758743230650773,-0.21418982556904487,0.0,0.3026067484412982,-0.05008583591510467,-0.0,0.0,0.0,0.36876878262701984,0.3053220792458956,0.30672371144326277,0.3316460585092332
11.870370614359173,-0.054252624335527466,-0.3249029107652977,1.0,0.1196364828357461,0.3482452324268912,-0.0,-0.21698274520856564,-0.21428934492495452,0.0,0.30208031998962903,-0.04943389303738964,-0.0,0.0,0.0,0.36822225616245313,0.3049613665148611,0.3060983984046123,0.3309090675379912
11.872370614359173,-0.05401378493274811,-0.32420684894482876,1.0,0.11920312115492904,0.3478165553027655,-0.0,-0.21637911114272476,-0.2143875626316334,0.0,0.30155371727375696,-0.04878418581813497,-0.0,0.0,0.0,0.3676761349826208,0.3046012914451417,0.3054742889140742,0.3301731692143935
11.874370614359172,-0.05377581104676454,-0.32351164467417814,1.0,0.11877096568892495,0.3473876830411532,-0.0,-0.2157765304519198,-0.21448448315520188,0.0,0.3010269458832454,-0.048136709061201974,-0.0,0.0,0.0,0.3671304190875233,0.30424185216406757,0.3048513816715239,0.3294383627278709
11.876370614359173,-0.053538700267253936,-0.322817298341029,1.0,0.11834001433064989,0.34695861823196267,-0.0,-0.2151750034679321,-0.21458011095138974,0.0,0.3005000113813388,-0.047491457571649645,-0.0,0.0,0.0,0.3665851084771601,0.30388304680145506,0.30422967538105905,0.3287046472678536
11.878370614359172,-0.05330245018810853,-0.32212381032789444,1.0,0.11791026497236796,0.3465293634562021,-0.0,-0.21457453051144346,-0.21467445046553768,0.0,0.29997291930504266,-0.046848426155800274,-0.0,0.0,0.0,0.36604020315153174,0.3035248734896153,0.3036091687509867,0.32797202202377246
11.880370614359173,-0.05306705840743664,-0.3214311810121337,1.0,0.11748171550571247,0.34609992128599837,-0.0,-0.21397511189208707,-0.2147675061326005,0.0,0.2994456751652002,-0.04620760962130245,-0.0,0.0,0.0,0.36549570311063767,0.30316733036336185,0.3029898604938081,0.3272404861850577
11.882370614359171,-0.052832522527563985,-0.32073941076597107,1.0,0.11705436382170888,0.3456702942846198,-0.0,-0.21337674790850125,-0.21485928237714977,0.0,0.29891828444657254,-0.04556900277719626,-0.0,0.0,0.0,0.3649516083544785,0.3028104155600198,0.30237174932620636,0.3265100389411401
11.884370614359172,-0.052598840155034465,-0.3200484999565128,1.0,0.11662820781079591,0.3452404850064951,-0.0,-0.21277943884838021,-0.21494978361337647,0.0,0.2983907526079151,-0.044932600433975234,-0.0,0.0,0.0,0.3644079188830536,0.302454127219433,0.30175483396903063,0.3257806794814499
11.886370614359173,-0.05236600890061205,-0.31935844894576565,1.0,0.11620324536284826,0.3448104959972358,-0.0,-0.21218318498852717,-0.21503901424509425,0.0,0.29786308508205783,-0.04429839740365085,-0.0,0.0,0.0,0.36386463469636354,0.302098463483973,0.3011391131472845,0.32505240699541804
11.888370614359172,-0.05213402637928144,-0.3186692580906532,1.0,0.11577947436719742,0.3443803297936553,-0.0,-0.2115879865949049,-0.215126978665742,0.0,0.29733528727598124,-0.043666388499813566,-0.0,0.0,0.0,0.3633217557944078,0.3017434224985464,0.3005245855901093,0.32432522067247466
11.890370614359172,-0.051902890210249186,-0.317980927743035,1.0,0.11535689271265412,0.3439499889237912,-0.0,-0.21099384392268866,-0.21521368125838794,0.0,0.296807364570896,-0.04303656853769659,-0.0,0.0,0.0,0.36277928217718675,0.30138900241060373,0.2999112500307727,0.3235991197020506
11.892370614359173,-0.05167259801694457,-0.31729345824972255,1.0,0.1149354982875292,0.343519475906925,-0.0,-0.21040075721631643,-0.2152991263957319,0.0,0.2962793223223199,-0.042408932334236135,-0.0,0.0,0.0,0.3622372138447002,0.3010352013701465,0.2992991052066527,0.3228741032735761
11.894370614359172,-0.05144314742702094,-0.31660684995249805,1.0,0.11451528897965556,0.34308879325360336,-0.0,-0.2098087267095412,-0.21538331844010972,0.0,0.2957511658601566,-0.04178347470813418,-0.0,0.0,0.0,0.36169555079694826,0.30068201752973633,0.2986881498592255,0.32215017057648193
11.896370614359173,-0.051214536072356154,-0.31592110318813105,1.0,0.11409626267640899,0.3426579434656583,-0.0,-0.20921775262548137,-0.2154662617434963,0.0,0.2952229004887722,-0.04116019047991823,-0.0,0.0,0.0,0.3611542930339309,0.30032944904450176,0.29807838273404974,0.3214273208001985
11.898370614359173,-0.05098676158905424,-0.3152362182883962,1.0,0.11367841726472987,0.3422269290362287,-0.0,-0.20862783517667238,-0.21554796064750956,0.0,0.294694531487074,-0.04053907447200297,-0.0,0.0,0.0,0.3606134405556481,0.2999774940721472,0.29746980258075384,0.3207055531341564
11.900370614359172,-0.05075982161744519,-0.31455219558009057,1.0,0.11326175063114388,0.34179575244978017,-0.0,-0.20803897456511705,-0.2156284194834141,0.0,0.29416606410858726,-0.0399201215087496,-0.0,0.0,0.0,0.3600729933620999,0.2996261507729601,0.29686240815302095,0.31998486676778604
11.902370614359173,-0.05053371380208682,-0.31386903538505107,1.0,0.11284626066178334,0.34136441618212626,-0.0,-0.20745117098233656,-0.2157076425721252,0.0,0.2936375035815333,-0.039303326416526216,-0.0,0.0,0.0,0.3595329514532862,0.2992754173098191,0.29625619820857585,0.3192652608905182
11.904370614359173,-0.050308435791764694,-0.3131867380201712,1.0,0.11243194524240772,0.34093292270044917,-0.0,-0.20686442460942073,-0.21578563422421315,0.0,0.29310885510890633,-0.038688684023766726,-0.0,0.0,0.0,0.3589933148292071,0.2989252918482018,0.2956511715091701,0.3185467346917831
11.906370614359172,-0.050083985239493645,-0.3125053037974194,1.0,0.11201880225842506,0.3405012744633201,-0.0,-0.20627873561707888,-0.21586239873990687,0.0,0.2925801238685514,-0.038076189161030394,-0.0,0.0,0.0,0.35845408348986263,0.2985757725561926,0.29504732682056867,0.31782928736101157
11.908370614359173,-0.04986035980251735,-0.31182473302385477,1.0,0.11160682959491189,0.3400694739207203,-0.0,-0.20569410416568928,-0.21593794040909906,0.0,0.29205131501324105,-0.03746583666105982,-0.0,0.0,0.0,0.3579152574352526,0.2982268576044905,0.29444466291253535,0.3171129180876338
11.910370614359172,-0.04963755714231044,-0.31114502600164573,1.0,0.11119602513663471,0.33963752351406146,-0.0,-0.20511053040535016,-0.21601226351134956,0.0,0.2915224336707526,-0.03685762135883998,-0.0,0.0,0.0,0.3573768366653773,0.29787854516641643,0.293843178558819,0.31639762606108074
11.912370614359173,-0.04941557492457771,-0.31046618302808576,1.0,0.11078638676806965,0.33920542567620643,-0.0,-0.20452801447592855,-0.21608537231589103,0.0,0.29099348494394495,-0.03625153809165496,-0.0,0.0,0.0,0.3568388211802364,0.2975308334179214,0.2932428725371388,0.31568341047078247
11.914370614359171,-0.049194410819255574,-0.3097882043956119,1.0,0.11037791237342368,0.33877318283149016,-0.0,-0.2039465565071113,-0.21615727108163263,0.0,0.2904644739108361,-0.03564758169914661,-0.0,0.0,0.0,0.3563012109798302,0.297183720537594,0.2926437436291712,0.31497027050616994
11.916370614359172,-0.04897406250051206,-0.3091110903918203,1.0,0.1099705998366542,0.33834079739573986,-0.0,-0.20336615661845342,-0.21622796405716535,0.0,0.2899354056246794,-0.035045747023370724,-0.0,0.0,0.0,0.35576400606415853,0.2968372047066677,0.29204579062053515,0.3142582053566733
11.918370614359173,-0.048754527646747814,-0.30843484129948456,1.0,0.10956444704148989,0.33790827177629595,-0.0,-0.20278681491942838,-0.21629745548076687,0.0,0.28940628511404026,-0.034446028908854134,-0.0,0.0,0.0,0.3552272064332215,0.2964912841090288,0.2914490123007776,0.3135472142117235
11.920370614359172,-0.04853580394059598,-0.30775945739657146,1.0,0.10915945187145021,0.33747560837203255,-0.0,-0.20220853150947704,-0.21636574958040627,0.0,0.2888771173828733,-0.03384842220265083,-0.0,0.0,0.0,0.3546908120870189,0.2961459569312238,0.2908534074633599,0.3128372962607506
11.922370614359172,-0.04831788906892309,-0.3070849389562592,1.0,0.1087556122098661,0.3370428095733783,-0.0,-0.2016313064780571,-0.21643285057374934,0.0,0.28834790741059846,-0.0332529217543982,-0.0,0.0,0.0,0.35415482302555096,0.29580122136246684,0.29025897490564384,0.3121284506931856
11.924370614359173,-0.04810078072282886,-0.3064112862469527,1.0,0.10835292593989906,0.3366098777623366,-0.0,-0.2010551399046915,-0.21649876266816392,0.0,0.2878186601521772,-0.03265952241637193,-0.0,0.0,0.0,0.3536192392488175,0.2954570755946472,0.2896657134288765,0.3114206766984586
11.926370614359172,-0.04788447659764705,-0.30573849953230214,1.0,0.10795139094456195,0.3361768153125066,-0.0,-0.2004800318590182,-0.21656349006072495,0.0,0.28728938053818953,-0.03206821904354212,-0.0,0.0,0.0,0.3530840607568187,0.29511351782233675,0.28907362183817686,0.3107139734660005
11.928370614359173,-0.047668974392945596,-0.3050665790712182,1.0,0.10755100510673778,0.33574362458910345,-0.0,-0.19990598240083773,-0.21662703693822,0.0,0.2867600734749097,-0.03147900649362702,-0.0,0.0,0.0,0.35254928754955434,0.2947705462427971,0.2884826989425214,0.3100083401852415
11.930370614359173,-0.047454271812526594,-0.30439552511789003,1.0,0.10715176630920005,0.3353103079489792,-0.0,-0.19933299158016288,-0.21668940747715504,0.0,0.28623074384438263,-0.03089187962714844,-0.0,0.0,0.0,0.35201491962702475,0.2944281590559874,0.2878929435547298,0.30930377604561243
11.932370614359172,-0.04724036656442676,-0.3037253379218009,1.0,0.10675367243463173,0.3348768677406429,-0.0,-0.1987610594372659,-0.21675060584375977,0.0,0.2857013965044992,-0.030306833307484918,-0.0,0.0,0.0,0.3514809569892296,0.29408635446457093,0.28730435449145,0.30860028023654357
11.934370614359173,-0.047027256360917646,-0.303056017727746,1.0,0.10635672136564521,0.33444330630428154,-0.0,-0.19819018600272803,-0.21681063619399366,0.0,0.2851720362890735,-0.029723862400926157,-0.0,0.0,0.0,0.3509473996361691,0.29374513067392316,0.28671693057314535,0.3078978519474657
11.936370614359173,-0.04681493891850541,-0.30238756477584766,1.0,0.10596091098480107,0.33400962597178047,-0.0,-0.19762037129748625,-0.2168695026735516,0.0,0.28464266800791727,-0.029142961776725623,-0.0,0.0,0.0,0.35041424756784306,0.2934044858921382,0.2861306706240789,0.30719649036780905
11.938370614359172,-0.046603411957931384,-0.3017199793015737,1.0,0.10556623917462797,0.33357582906674393,-0.0,-0.19705161533288243,-0.2169272094178702,0.0,0.2841132964469167,-0.028564126307154367,-0.0,0.0,0.0,0.3498815007842517,0.2930644183300367,0.2855455734722999,0.3064961946870045
11.940370614359173,-0.04639267320417151,-0.301053261535752,1.0,0.10517270381764104,0.3331419179045154,-0.0,-0.19648391811070992,-0.21698376055213345,0.0,0.2835839263681069,-0.027987350867552385,-0.0,0.0,0.0,0.3493491592853948,0.29272492620117224,0.28496163794962887,0.30579696409448226
11.942370614359172,-0.046182720386437004,-0.3003874117045889,1.0,0.10478030279636179,0.3327078947921986,-0.0,-0.1959172796232625,-0.21703916019127928,0.0,0.2830545625097491,-0.027412630336382263,-0.0,0.0,0.0,0.3488172230712726,0.2923860077218392,0.28437886289164427,0.30509879777967314
11.944370614359173,-0.045973551238173815,-0.29972243002968385,1.0,0.10438903399333609,0.33227376202867703,-0.0,-0.1953516998533804,-0.21709341244000566,0.0,0.28252520958640376,-0.02683995959527956,-0.0,0.0,0.0,0.3482856921418848,0.292047661111079,0.28379724713766624,0.30440169493200736
11.946370614359171,-0.045765163497063055,-0.2990583167280476,1.0,0.10399889529115403,0.33183952190463567,-0.0,-0.19478717877449903,-0.217146521392777,0.0,0.2819958722890082,-0.026269333529105696,-0.0,0.0,0.0,0.34775456649723174,0.2917098845906878,0.2832167895307445,0.3037056547409157
11.948370614359172,-0.045557554905020226,-0.29839507201211707,1.0,0.10360988457246781,0.3314051767025802,-0.0,-0.19422371635069494,-0.21719849113383072,0.0,0.28146655528494974,-0.025700747025997756,-0.0,0.0,0.0,0.3472238461373131,0.2913726763852231,0.2826374889176416,0.3030106763958285
11.950370614359173,-0.045350723208195776,-0.2977326960897729,1.0,0.10322199972001114,0.33097072869685856,-0.0,-0.19366131253673388,-0.21724932573718392,0.0,0.28093726321814255,-0.025134194977420532,-0.0,0.0,0.0,0.3466935310621292,0.29103603472201095,0.2820593441488208,0.30231675908617667
11.952370614359172,-0.04514466615697421,-0.29707118916435443,1.0,0.10283523861661711,0.33053618015368047,-0.0,-0.19309996727811668,-0.21729902926663985,0.0,0.2804080007091011,-0.024569672278215562,-0.0,0.0,0.0,0.3461636212716797,0.2906999578311523,0.28148235407842914,0.3016239020013902
11.954370614359172,-0.04493938150597454,-0.2964105514346776,1.0,0.1024495991452374,0.3301015333311386,-0.0,-0.19253968051112702,-0.21734760577579512,0.0,0.2798787723550162,-0.024007173826652614,-0.0,0.0,0.0,0.3456341167659649,0.29036444394553085,0.28090651756428525,0.3009321043309001
11.956370614359173,-0.04473486701404983,-0.29575078309504926,1.0,0.10206507918895989,0.3296667904792283,-0.0,-0.19198045216287682,-0.21739505930804606,0.0,0.2793495827298285,-0.023446694524478104,-0.0,0.0,0.0,0.3451050175449845,0.2900294913008184,0.28033183346786267,0.30024136526413653
11.958370614359172,-0.04453112044428653,-0.29509188433528544,1.0,0.10168167663102787,0.3292319538398687,-0.0,-0.19142228215135407,-0.21744139389659603,0.0,0.27882043638430476,-0.022888229276965585,-0.0,0.0,0.0,0.3445763236087389,0.28969509813548316,0.2797583006542774,0.29955168399053034
11.960370614359173,-0.0443281395640045,-0.29443385534072536,1.0,0.1012993893548572,0.3287970256469222,-0.0,-0.19086517038546758,-0.21748661356446283,0.0,0.27829133784611054,-0.02233177299296346,-0.0,0.0,0.0,0.3440480349572277,0.2893612626907955,0.2791859179922714,0.29886305969951177
11.962370614359173,-0.04412592214475686,-0.29377669629224945,1.0,0.10091821524405548,0.32836200812621585,-0.0,-0.1903091167650945,-0.21753072232448512,0.0,0.2777622916198862,-0.021777320584945137,-0.0,0.0,0.0,0.3435201515904512,0.28902798321083484,0.27861468435419945,0.29817549158051165
11.964370614359172,-0.043924465962328796,-0.2931204073662936,1.0,0.100538152182439,0.3279269034955608,-0.0,-0.18975412118112503,-0.2175737241793306,0.0,0.27723330218732006,-0.021224866969055664,-0.0,0.0,0.0,0.3429926735084091,0.2886952579424964,0.27804459861601344,0.2974889788229601
11.966370614359173,-0.04372376879673823,-0.29246498873486704,1.0,0.10015919805405184,0.32749171396477345,-0.0,-0.18920018351550968,-0.21761562312150265,0.0,0.2767043740072234,-0.02067440706516148,-0.0,0.0,0.0,0.34246560071110177,0.2883630851354979,0.2774756596572488,0.2968035206162881
11.968370614359173,-0.043523828432234346,-0.2918104405655665,1.0,0.09978135074318249,0.3270564417356948,-0.0,-0.18864730364130333,-0.2176564231333482,0.0,0.27617551151560366,-0.0201259357968962,-0.0,0.0,0.0,0.3419389331985288,0.28803146304238575,0.27690786636100845,0.29611911614992587
11.970370614359172,-0.04332464265729752,-0.2911567630215937,1.0,0.09940460813438269,0.3266210890022119,-0.0,-0.18809548142271226,-0.2176961281870655,0.0,0.27564671912573935,-0.019579448091709348,-0.0,0.0,0.0,0.34141267097069056,0.2877003899185421,0.2763412176139495,0.29543576461330423
11.972370614359173,-0.04312620926463884,-0.29050395626176984,1.0,0.09902896811248413,0.32618565795027704,-0.0,-0.1875447167151383,-0.21773474224471123,0.0,0.2751180012282531,-0.01903493888091226,-0.0,0.0,0.0,0.34088681402758675,0.2873698640221906,0.27577571230626735,0.2947534651958533
11.974370614359172,-0.04292852605119957,-0.2898520204405527,1.0,0.09865442856261682,0.32575015075792885,-0.0,-0.1869950093652251,-0.21777226925820875,0.0,0.27458936219118585,-0.01849240309972547,-0.0,0.0,0.0,0.34036136236921755,0.28703988361440363,0.2752113493316818,0.29407221708700404
11.976370614359173,-0.042731590818150034,-0.2892009557080515,1.0,0.09828098737022598,0.3253145695953122,-0.0,-0.1864463592109024,-0.21780871316935593,0.0,0.2740608063600701,-0.01795183568732417,-0.0,0.0,0.0,0.339836315995583,0.28671044695910824,0.2746481275874214,0.29339201947618665
11.978370614359171,-0.04253540137088985,-0.2885507622100433,1.0,0.09790864242108979,0.32487891662469837,-0.0,-0.18589876608143163,-0.2178440779098326,0.0,0.27353233805800403,-0.017413231586884848,-0.0,0.0,0.0,0.339311674906683,0.2863815523230923,0.2740860459742099,0.2927128715528319
11.980370614359172,-0.042339955519046124,-0.2879014400879882,1.0,0.0975373916013364,0.32444319400050536,-0.0,-0.18535222979745009,-0.21787836740120947,0.0,0.27300396158572393,-0.016876585745630016,-0.0,0.0,0.0,0.3387874391025175,0.2860531979760114,0.2735251033962496,0.29203477250637006
